# x	y	u	v	mask
  2.3933	  4.7140	     nan	     nan	  1.0000
  2.4658	  4.7140	     nan	     nan	  1.0000
  2.5383	  4.7140	     nan	     nan	  1.0000
  2.6109	  4.7140	     nan	     nan	  1.0000
  2.6834	  4.7140	     nan	     nan	  1.0000
  2.7559	  4.7140	     nan	     nan	  1.0000
  2.8284	  4.7140	     nan	     nan	  1.0000
  2.9010	  4.7140	     nan	     nan	  1.0000
  2.9735	  4.7140	     nan	     nan	  1.0000
  3.0460	  4.7140	     nan	     nan	  1.0000
  3.1185	  4.7140	     nan	     nan	  1.0000
  3.1910	  4.7140	     nan	     nan	  1.0000
  3.2636	  4.7140	     nan	     nan	  1.0000
  3.3361	  4.7140	     nan	     nan	  1.0000
  3.4086	  4.7140	     nan	     nan	  1.0000
  3.4811	  4.7140	     nan	     nan	  1.0000
  3.5537	  4.7140	     nan	     nan	  1.0000
  3.6262	  4.7140	     nan	     nan	  1.0000
  3.6987	  4.7140	     nan	     nan	  1.0000
  3.7712	  4.7140	     nan	     nan	  1.0000
  3.8438	  4.7140	     nan	     nan	  1.0000
  3.9163	  4.7140	     nan	     nan	  1.0000
  3.9888	  4.7140	     nan	     nan	  1.0000
  4.0613	  4.7140	     nan	     nan	  1.0000
  4.1339	  4.7140	     nan	     nan	  1.0000
  4.2064	  4.7140	     nan	     nan	  1.0000
  4.2789	  4.7140	     nan	     nan	  1.0000
  4.3514	  4.7140	     nan	     nan	  1.0000
  4.4240	  4.7140	     nan	     nan	  1.0000
  4.4965	  4.7140	     nan	     nan	  1.0000
  4.5690	  4.7140	     nan	     nan	  1.0000
  4.6415	  4.7140	     nan	     nan	  1.0000
  4.7140	  4.7140	     nan	     nan	  1.0000
  4.7866	  4.7140	     nan	     nan	  1.0000
  4.8591	  4.7140	     nan	     nan	  1.0000
  4.9316	  4.7140	     nan	     nan	  1.0000
  5.0041	  4.7140	     nan	     nan	  1.0000
  5.0767	  4.7140	     nan	     nan	  1.0000
  5.1492	  4.7140	     nan	     nan	  1.0000
  5.2217	  4.7140	     nan	     nan	  1.0000
  0.0725	  4.6415	     nan	     nan	  1.0000
  0.1450	  4.6415	     nan	     nan	  1.0000
  0.2176	  4.6415	     nan	     nan	  1.0000
  0.2901	  4.6415	     nan	     nan	  1.0000
  0.3626	  4.6415	     nan	     nan	  1.0000
  0.4351	  4.6415	     nan	     nan	  1.0000
  0.5077	  4.6415	     nan	     nan	  1.0000
  0.5802	  4.6415	     nan	     nan	  1.0000
  0.6527	  4.6415	     nan	     nan	  1.0000
  0.7252	  4.6415	     nan	     nan	  1.0000
  0.7978	  4.6415	     nan	     nan	  1.0000
  0.8703	  4.6415	     nan	     nan	  1.0000
  0.9428	  4.6415	     nan	     nan	  1.0000
  1.0153	  4.6415	     nan	     nan	  1.0000
  1.0879	  4.6415	     nan	     nan	  1.0000
  1.1604	  4.6415	     nan	     nan	  1.0000
  1.2329	  4.6415	     nan	     nan	  1.0000
  1.3054	  4.6415	     nan	     nan	  1.0000
  1.3780	  4.6415	     nan	     nan	  1.0000
  1.4505	  4.6415	     nan	     nan	  1.0000
  1.5230	  4.6415	     nan	     nan	  1.0000
  1.5955	  4.6415	     nan	     nan	  1.0000
  1.6680	  4.6415	     nan	     nan	  1.0000
  1.7406	  4.6415	     nan	     nan	  1.0000
  1.8131	  4.6415	     nan	     nan	  1.0000
  1.8856	  4.6415	     nan	     nan	  1.0000
  1.9581	  4.6415	     nan	     nan	  1.0000
  2.0307	  4.6415	     nan	     nan	  1.0000
  2.1032	  4.6415	     nan	     nan	  1.0000
  2.1757	  4.6415	     nan	     nan	  1.0000
  2.2482	  4.6415	     nan	     nan	  1.0000
  2.3208	  4.6415	     nan	     nan	  1.0000
  2.3933	  4.6415	     nan	     nan	  1.0000
  2.4658	  4.6415	     nan	     nan	  1.0000
  2.5383	  4.6415	     nan	     nan	  1.0000
  2.6109	  4.6415	     nan	     nan	  1.0000
  2.6834	  4.6415	     nan	     nan	  1.0000
  2.7559	  4.6415	     nan	     nan	  1.0000
  2.8284	  4.6415	     nan	     nan	  1.0000
  2.9010	  4.6415	     nan	     nan	  1.0000
  2.9735	  4.6415	     nan	     nan	  1.0000
  3.0460	  4.6415	     nan	     nan	  1.0000
  3.1185	  4.6415	     nan	     nan	  1.0000
  3.1910	  4.6415	     nan	     nan	  1.0000
  3.2636	  4.6415	     nan	     nan	  1.0000
  3.3361	  4.6415	     nan	     nan	  1.0000
  3.4086	  4.6415	     nan	     nan	  1.0000
  3.4811	  4.6415	     nan	     nan	  1.0000
  3.5537	  4.6415	     nan	     nan	  1.0000
  3.6262	  4.6415	     nan	     nan	  1.0000
  3.6987	  4.6415	     nan	     nan	  1.0000
  3.7712	  4.6415	     nan	     nan	  1.0000
  3.8438	  4.6415	     nan	     nan	  1.0000
  3.9163	  4.6415	     nan	     nan	  1.0000
  3.9888	  4.6415	     nan	     nan	  1.0000
  4.0613	  4.6415	     nan	     nan	  1.0000
  4.1339	  4.6415	     nan	     nan	  1.0000
  4.2064	  4.6415	     nan	     nan	  1.0000
  4.2789	  4.6415	     nan	     nan	  1.0000
  4.3514	  4.6415	     nan	     nan	  1.0000
  4.4240	  4.6415	     nan	     nan	  1.0000
  4.4965	  4.6415	     nan	     nan	  1.0000
  4.5690	  4.6415	     nan	     nan	  1.0000
  4.6415	  4.6415	     nan	     nan	  1.0000
  4.7140	  4.6415	     nan	     nan	  1.0000
  4.7866	  4.6415	     nan	     nan	  1.0000
  4.8591	  4.6415	     nan	     nan	  1.0000
  4.9316	  4.6415	     nan	     nan	  1.0000
  5.0041	  4.6415	     nan	     nan	  1.0000
  5.0767	  4.6415	     nan	     nan	  1.0000
  5.1492	  4.6415	     nan	     nan	  1.0000
  5.2217	  4.6415	     nan	     nan	  1.0000
  0.0725	  4.5690	     nan	     nan	  1.0000
  0.1450	  4.5690	     nan	     nan	  1.0000
  0.2176	  4.5690	     nan	     nan	  1.0000
  0.2901	  4.5690	     nan	     nan	  1.0000
  0.3626	  4.5690	     nan	     nan	  1.0000
  0.4351	  4.5690	     nan	     nan	  1.0000
  0.5077	  4.5690	     nan	     nan	  1.0000
  0.5802	  4.5690	     nan	     nan	  1.0000
  0.6527	  4.5690	     nan	     nan	  1.0000
  0.7252	  4.5690	     nan	     nan	  1.0000
  0.7978	  4.5690	     nan	     nan	  1.0000
  0.8703	  4.5690	     nan	     nan	  1.0000
  0.9428	  4.5690	     nan	     nan	  1.0000
  1.0153	  4.5690	     nan	     nan	  1.0000
  1.0879	  4.5690	     nan	     nan	  1.0000
  1.1604	  4.5690	     nan	     nan	  1.0000
  1.2329	  4.5690	     nan	     nan	  1.0000
  1.3054	  4.5690	     nan	     nan	  1.0000
  1.3780	  4.5690	     nan	     nan	  1.0000
  1.4505	  4.5690	     nan	     nan	  1.0000
  1.5230	  4.5690	     nan	     nan	  1.0000
  1.5955	  4.5690	     nan	     nan	  1.0000
  1.6680	  4.5690	     nan	     nan	  1.0000
  1.7406	  4.5690	     nan	     nan	  1.0000
  1.8131	  4.5690	     nan	     nan	  1.0000
  1.8856	  4.5690	     nan	     nan	  1.0000
  1.9581	  4.5690	     nan	     nan	  1.0000
  2.0307	  4.5690	     nan	     nan	  1.0000
  2.1032	  4.5690	     nan	     nan	  1.0000
  2.1757	  4.5690	     nan	     nan	  1.0000
  2.2482	  4.5690	     nan	     nan	  1.0000
  2.3208	  4.5690	     nan	     nan	  1.0000
  2.3933	  4.5690	     nan	     nan	  1.0000
  2.4658	  4.5690	     nan	     nan	  1.0000
  2.5383	  4.5690	     nan	     nan	  1.0000
  2.6109	  4.5690	     nan	     nan	  1.0000
  2.6834	  4.5690	     nan	     nan	  1.0000
  2.7559	  4.5690	     nan	     nan	  1.0000
  2.8284	  4.5690	     nan	     nan	  1.0000
  2.9010	  4.5690	     nan	     nan	  1.0000
  2.9735	  4.5690	     nan	     nan	  1.0000
  3.0460	  4.5690	     nan	     nan	  1.0000
  3.1185	  4.5690	     nan	     nan	  1.0000
  3.1910	  4.5690	     nan	     nan	  1.0000
  3.2636	  4.5690	     nan	     nan	  1.0000
  3.3361	  4.5690	     nan	     nan	  1.0000
  3.4086	  4.5690	     nan	     nan	  1.0000
  3.4811	  4.5690	     nan	     nan	  1.0000
  3.5537	  4.5690	     nan	     nan	  1.0000
  3.6262	  4.5690	     nan	     nan	  1.0000
  3.6987	  4.5690	     nan	     nan	  1.0000
  3.7712	  4.5690	     nan	     nan	  1.0000
  3.8438	  4.5690	     nan	     nan	  1.0000
  3.9163	  4.5690	     nan	     nan	  1.0000
  3.9888	  4.5690	     nan	     nan	  1.0000
  4.0613	  4.5690	     nan	     nan	  1.0000
  4.1339	  4.5690	     nan	     nan	  1.0000
  4.2064	  4.5690	     nan	     nan	  1.0000
  4.2789	  4.5690	     nan	     nan	  1.0000
  4.3514	  4.5690	     nan	     nan	  1.0000
  4.4240	  4.5690	     nan	     nan	  1.0000
  4.4965	  4.5690	     nan	     nan	  1.0000
  4.5690	  4.5690	     nan	     nan	  1.0000
  4.6415	  4.5690	     nan	     nan	  1.0000
  4.7140	  4.5690	     nan	     nan	  1.0000
  4.7866	  4.5690	     nan	     nan	  1.0000
  4.8591	  4.5690	     nan	     nan	  1.0000
  4.9316	  4.5690	     nan	     nan	  1.0000
  5.0041	  4.5690	     nan	     nan	  1.0000
  5.0767	  4.5690	     nan	     nan	  1.0000
  5.1492	  4.5690	     nan	     nan	  1.0000
  5.2217	  4.5690	     nan	     nan	  1.0000
  0.0725	  4.4965	     nan	     nan	  1.0000
  0.1450	  4.4965	     nan	     nan	  1.0000
  0.2176	  4.4965	     nan	     nan	  1.0000
  0.2901	  4.4965	     nan	     nan	  1.0000
  0.3626	  4.4965	     nan	     nan	  1.0000
  0.4351	  4.4965	     nan	     nan	  1.0000
  0.5077	  4.4965	     nan	     nan	  1.0000
  0.5802	  4.4965	     nan	     nan	  1.0000
  0.6527	  4.4965	     nan	     nan	  1.0000
  0.7252	  4.4965	     nan	     nan	  1.0000
  0.7978	  4.4965	     nan	     nan	  1.0000
  0.8703	  4.4965	     nan	     nan	  1.0000
  0.9428	  4.4965	     nan	     nan	  1.0000
  1.0153	  4.4965	     nan	     nan	  1.0000
  1.0879	  4.4965	     nan	     nan	  1.0000
  1.1604	  4.4965	     nan	     nan	  1.0000
  1.2329	  4.4965	     nan	     nan	  1.0000
  1.3054	  4.4965	     nan	     nan	  1.0000
  1.3780	  4.4965	     nan	     nan	  1.0000
  1.4505	  4.4965	     nan	     nan	  1.0000
  1.5230	  4.4965	     nan	     nan	  1.0000
  1.5955	  4.4965	     nan	     nan	  1.0000
  1.6680	  4.4965	     nan	     nan	  1.0000
  1.7406	  4.4965	     nan	     nan	  1.0000
  1.8131	  4.4965	     nan	     nan	  1.0000
  1.8856	  4.4965	     nan	     nan	  1.0000
  1.9581	  4.4965	     nan	     nan	  1.0000
  2.0307	  4.4965	     nan	     nan	  1.0000
  2.1032	  4.4965	     nan	     nan	  1.0000
  2.1757	  4.4965	     nan	     nan	  1.0000
  2.2482	  4.4965	     nan	     nan	  1.0000
  2.3208	  4.4965	     nan	     nan	  1.0000
  2.3933	  4.4965	     nan	     nan	  1.0000
  2.4658	  4.4965	     nan	     nan	  1.0000
  2.5383	  4.4965	     nan	     nan	  1.0000
  2.6109	  4.4965	     nan	     nan	  1.0000
  2.6834	  4.4965	     nan	     nan	  1.0000
  2.7559	  4.4965	     nan	     nan	  1.0000
  2.8284	  4.4965	     nan	     nan	  1.0000
  2.9010	  4.4965	     nan	     nan	  1.0000
  2.9735	  4.4965	     nan	     nan	  1.0000
  3.0460	  4.4965	     nan	     nan	  1.0000
  3.1185	  4.4965	     nan	     nan	  1.0000
  3.1910	  4.4965	     nan	     nan	  1.0000
  3.2636	  4.4965	     nan	     nan	  1.0000
  3.3361	  4.4965	     nan	     nan	  1.0000
  3.4086	  4.4965	     nan	     nan	  1.0000
  3.4811	  4.4965	     nan	     nan	  1.0000
  3.5537	  4.4965	     nan	     nan	  1.0000
  3.6262	  4.4965	     nan	     nan	  1.0000
  3.6987	  4.4965	     nan	     nan	  1.0000
  3.7712	  4.4965	     nan	     nan	  1.0000
  3.8438	  4.4965	     nan	     nan	  1.0000
  3.9163	  4.4965	     nan	     nan	  1.0000
  3.9888	  4.4965	     nan	     nan	  1.0000
  4.0613	  4.4965	     nan	     nan	  1.0000
  4.1339	  4.4965	     nan	     nan	  1.0000
  4.2064	  4.4965	     nan	     nan	  1.0000
  4.2789	  4.4965	     nan	     nan	  1.0000
  4.3514	  4.4965	     nan	     nan	  1.0000
  4.4240	  4.4965	     nan	     nan	  1.0000
  4.4965	  4.4965	     nan	     nan	  1.0000
  4.5690	  4.4965	     nan	     nan	  1.0000
  4.6415	  4.4965	     nan	     nan	  1.0000
  4.7140	  4.4965	     nan	     nan	  1.0000
  4.7866	  4.4965	     nan	     nan	  1.0000
  4.8591	  4.4965	     nan	     nan	  1.0000
  4.9316	  4.4965	     nan	     nan	  1.0000
  5.0041	  4.4965	     nan	     nan	  1.0000
  5.0767	  4.4965	     nan	     nan	  1.0000
  5.1492	  4.4965	     nan	     nan	  1.0000
  5.2217	  4.4965	     nan	     nan	  1.0000
  0.0725	  4.4240	     nan	     nan	  1.0000
  0.1450	  4.4240	     nan	     nan	  1.0000
  0.2176	  4.4240	     nan	     nan	  1.0000
  0.2901	  4.4240	     nan	     nan	  1.0000
  0.3626	  4.4240	     nan	     nan	  1.0000
  0.4351	  4.4240	     nan	     nan	  1.0000
  0.5077	  4.4240	     nan	     nan	  1.0000
  0.5802	  4.4240	     nan	     nan	  1.0000
  0.6527	  4.4240	     nan	     nan	  1.0000
  0.7252	  4.4240	     nan	     nan	  1.0000
  0.7978	  4.4240	     nan	     nan	  1.0000
  0.8703	  4.4240	     nan	     nan	  1.0000
  0.9428	  4.4240	     nan	     nan	  1.0000
  1.0153	  4.4240	     nan	     nan	  1.0000
  1.0879	  4.4240	     nan	     nan	  1.0000
  1.1604	  4.4240	     nan	     nan	  1.0000
  1.2329	  4.4240	     nan	     nan	  1.0000
  1.3054	  4.4240	     nan	     nan	  1.0000
  1.3780	  4.4240	     nan	     nan	  1.0000
  1.4505	  4.4240	     nan	     nan	  1.0000
  1.5230	  4.4240	     nan	     nan	  1.0000
  1.5955	  4.4240	     nan	     nan	  1.0000
  1.6680	  4.4240	     nan	     nan	  1.0000
  1.7406	  4.4240	     nan	     nan	  1.0000
  1.8131	  4.4240	     nan	     nan	  1.0000
  1.8856	  4.4240	     nan	     nan	  1.0000
  1.9581	  4.4240	     nan	     nan	  1.0000
  2.0307	  4.4240	     nan	     nan	  1.0000
  2.1032	  4.4240	     nan	     nan	  1.0000
  2.1757	  4.4240	     nan	     nan	  1.0000
  2.2482	  4.4240	     nan	     nan	  1.0000
  2.3208	  4.4240	     nan	     nan	  1.0000
  2.3933	  4.4240	     nan	     nan	  1.0000
  2.4658	  4.4240	     nan	     nan	  1.0000
  2.5383	  4.4240	     nan	     nan	  1.0000
  2.6109	  4.4240	     nan	     nan	  1.0000
  2.6834	  4.4240	     nan	     nan	  1.0000
  2.7559	  4.4240	     nan	     nan	  1.0000
  2.8284	  4.4240	     nan	     nan	  1.0000
  2.9010	  4.4240	     nan	     nan	  1.0000
  2.9735	  4.4240	     nan	     nan	  1.0000
  3.0460	  4.4240	     nan	     nan	  1.0000
  3.1185	  4.4240	     nan	     nan	  1.0000
  3.1910	  4.4240	     nan	     nan	  1.0000
  3.2636	  4.4240	     nan	     nan	  1.0000
  3.3361	  4.4240	     nan	     nan	  1.0000
  3.4086	  4.4240	     nan	     nan	  1.0000
  3.4811	  4.4240	     nan	     nan	  1.0000
  3.5537	  4.4240	     nan	     nan	  1.0000
  3.6262	  4.4240	     nan	     nan	  1.0000
  3.6987	  4.4240	     nan	     nan	  1.0000
  3.7712	  4.4240	     nan	     nan	  1.0000
  3.8438	  4.4240	     nan	     nan	  1.0000
  3.9163	  4.4240	     nan	     nan	  1.0000
  3.9888	  4.4240	     nan	     nan	  1.0000
  4.0613	  4.4240	     nan	     nan	  1.0000
  4.1339	  4.4240	     nan	     nan	  1.0000
  4.2064	  4.4240	     nan	     nan	  1.0000
  4.2789	  4.4240	     nan	     nan	  1.0000
  4.3514	  4.4240	     nan	     nan	  1.0000
  4.4240	  4.4240	     nan	     nan	  1.0000
  4.4965	  4.4240	     nan	     nan	  1.0000
  4.5690	  4.4240	     nan	     nan	  1.0000
  4.6415	  4.4240	     nan	     nan	  1.0000
  4.7140	  4.4240	     nan	     nan	  1.0000
  4.7866	  4.4240	     nan	     nan	  1.0000
  4.8591	  4.4240	     nan	     nan	  1.0000
  4.9316	  4.4240	     nan	     nan	  1.0000
  5.0041	  4.4240	     nan	     nan	  1.0000
  5.0767	  4.4240	     nan	     nan	  1.0000
  5.1492	  4.4240	     nan	     nan	  1.0000
  5.2217	  4.4240	     nan	     nan	  1.0000
  0.0725	  4.3514	     nan	     nan	  1.0000
  0.1450	  4.3514	     nan	     nan	  1.0000
  0.2176	  4.3514	     nan	     nan	  1.0000
  0.2901	  4.3514	     nan	     nan	  1.0000
  0.3626	  4.3514	     nan	     nan	  1.0000
  0.4351	  4.3514	     nan	     nan	  1.0000
  0.5077	  4.3514	     nan	     nan	  1.0000
  0.5802	  4.3514	     nan	     nan	  1.0000
  0.6527	  4.3514	     nan	     nan	  1.0000
  0.7252	  4.3514	     nan	     nan	  1.0000
  0.7978	  4.3514	     nan	     nan	  1.0000
  0.8703	  4.3514	     nan	     nan	  1.0000
  0.9428	  4.3514	     nan	     nan	  1.0000
  1.0153	  4.3514	     nan	     nan	  1.0000
  1.0879	  4.3514	     nan	     nan	  1.0000
  1.1604	  4.3514	     nan	     nan	  1.0000
  1.2329	  4.3514	     nan	     nan	  1.0000
  1.3054	  4.3514	     nan	     nan	  1.0000
  1.3780	  4.3514	     nan	     nan	  1.0000
  1.4505	  4.3514	     nan	     nan	  1.0000
  1.5230	  4.3514	     nan	     nan	  1.0000
  1.5955	  4.3514	     nan	     nan	  1.0000
  1.6680	  4.3514	     nan	     nan	  1.0000
  1.7406	  4.3514	     nan	     nan	  1.0000
  1.8131	  4.3514	     nan	     nan	  1.0000
  1.8856	  4.3514	     nan	     nan	  1.0000
  1.9581	  4.3514	     nan	     nan	  1.0000
  2.0307	  4.3514	     nan	     nan	  1.0000
  2.1032	  4.3514	     nan	     nan	  1.0000
  2.1757	  4.3514	     nan	     nan	  1.0000
  2.2482	  4.3514	     nan	     nan	  1.0000
  2.3208	  4.3514	     nan	     nan	  1.0000
  2.3933	  4.3514	     nan	     nan	  1.0000
  2.4658	  4.3514	     nan	     nan	  1.0000
  2.5383	  4.3514	     nan	     nan	  1.0000
  2.6109	  4.3514	     nan	     nan	  1.0000
  2.6834	  4.3514	     nan	     nan	  1.0000
  2.7559	  4.3514	     nan	     nan	  1.0000
  2.8284	  4.3514	     nan	     nan	  1.0000
  2.9010	  4.3514	     nan	     nan	  1.0000
  2.9735	  4.3514	     nan	     nan	  1.0000
  3.0460	  4.3514	     nan	     nan	  1.0000
  3.1185	  4.3514	     nan	     nan	  1.0000
  3.1910	  4.3514	     nan	     nan	  1.0000
  3.2636	  4.3514	     nan	     nan	  1.0000
  3.3361	  4.3514	     nan	     nan	  1.0000
  3.4086	  4.3514	     nan	     nan	  1.0000
  3.4811	  4.3514	     nan	     nan	  1.0000
  3.5537	  4.3514	     nan	     nan	  1.0000
  3.6262	  4.3514	     nan	     nan	  1.0000
  3.6987	  4.3514	     nan	     nan	  1.0000
  3.7712	  4.3514	     nan	     nan	  1.0000
  3.8438	  4.3514	     nan	     nan	  1.0000
  3.9163	  4.3514	     nan	     nan	  1.0000
  3.9888	  4.3514	     nan	     nan	  1.0000
  4.0613	  4.3514	     nan	     nan	  1.0000
  4.1339	  4.3514	     nan	     nan	  1.0000
  4.2064	  4.3514	     nan	     nan	  1.0000
  4.2789	  4.3514	     nan	     nan	  1.0000
  4.3514	  4.3514	     nan	     nan	  1.0000
  4.4240	  4.3514	     nan	     nan	  1.0000
  4.4965	  4.3514	     nan	     nan	  1.0000
  4.5690	  4.3514	     nan	     nan	  1.0000
  4.6415	  4.3514	     nan	     nan	  1.0000
  4.7140	  4.3514	     nan	     nan	  1.0000
  4.7866	  4.3514	     nan	     nan	  1.0000
  4.8591	  4.3514	     nan	     nan	  1.0000
  4.9316	  4.3514	     nan	     nan	  1.0000
  5.0041	  4.3514	     nan	     nan	  1.0000
  5.0767	  4.3514	     nan	     nan	  1.0000
  5.1492	  4.3514	     nan	     nan	  1.0000
  5.2217	  4.3514	     nan	     nan	  1.0000
  0.0725	  4.2789	     nan	     nan	  1.0000
  0.1450	  4.2789	     nan	     nan	  1.0000
  0.2176	  4.2789	     nan	     nan	  1.0000
  0.2901	  4.2789	     nan	     nan	  1.0000
  0.3626	  4.2789	     nan	     nan	  1.0000
  0.4351	  4.2789	     nan	     nan	  1.0000
  0.5077	  4.2789	     nan	     nan	  1.0000
  0.5802	  4.2789	     nan	     nan	  1.0000
  0.6527	  4.2789	     nan	     nan	  1.0000
  0.7252	  4.2789	     nan	     nan	  1.0000
  0.7978	  4.2789	     nan	     nan	  1.0000
  0.8703	  4.2789	     nan	     nan	  1.0000
  0.9428	  4.2789	     nan	     nan	  1.0000
  1.0153	  4.2789	     nan	     nan	  1.0000
  1.0879	  4.2789	     nan	     nan	  1.0000
  1.1604	  4.2789	     nan	     nan	  1.0000
  1.2329	  4.2789	     nan	     nan	  1.0000
  1.3054	  4.2789	     nan	     nan	  1.0000
  1.3780	  4.2789	     nan	     nan	  1.0000
  1.4505	  4.2789	     nan	     nan	  1.0000
  1.5230	  4.2789	     nan	     nan	  1.0000
  1.5955	  4.2789	     nan	     nan	  1.0000
  1.6680	  4.2789	     nan	     nan	  1.0000
  1.7406	  4.2789	     nan	     nan	  1.0000
  1.8131	  4.2789	     nan	     nan	  1.0000
  1.8856	  4.2789	     nan	     nan	  1.0000
  1.9581	  4.2789	     nan	     nan	  1.0000
  2.0307	  4.2789	     nan	     nan	  1.0000
  2.1032	  4.2789	     nan	     nan	  1.0000
  2.1757	  4.2789	     nan	     nan	  1.0000
  2.2482	  4.2789	     nan	     nan	  1.0000
  2.3208	  4.2789	     nan	     nan	  1.0000
  2.3933	  4.2789	     nan	     nan	  1.0000
  2.4658	  4.2789	     nan	     nan	  1.0000
  2.5383	  4.2789	     nan	     nan	  1.0000
  2.6109	  4.2789	     nan	     nan	  1.0000
  2.6834	  4.2789	     nan	     nan	  1.0000
  2.7559	  4.2789	     nan	     nan	  1.0000
  2.8284	  4.2789	     nan	     nan	  1.0000
  2.9010	  4.2789	     nan	     nan	  1.0000
  2.9735	  4.2789	     nan	     nan	  1.0000
  3.0460	  4.2789	     nan	     nan	  1.0000
  3.1185	  4.2789	     nan	     nan	  1.0000
  3.1910	  4.2789	     nan	     nan	  1.0000
  3.2636	  4.2789	     nan	     nan	  1.0000
  3.3361	  4.2789	     nan	     nan	  1.0000
  3.4086	  4.2789	     nan	     nan	  1.0000
  3.4811	  4.2789	     nan	     nan	  1.0000
  3.5537	  4.2789	     nan	     nan	  1.0000
  3.6262	  4.2789	     nan	     nan	  1.0000
  3.6987	  4.2789	     nan	     nan	  1.0000
  3.7712	  4.2789	     nan	     nan	  1.0000
  3.8438	  4.2789	     nan	     nan	  1.0000
  3.9163	  4.2789	     nan	     nan	  1.0000
  3.9888	  4.2789	     nan	     nan	  1.0000
  4.0613	  4.2789	     nan	     nan	  1.0000
  4.1339	  4.2789	     nan	     nan	  1.0000
  4.2064	  4.2789	     nan	     nan	  1.0000
  4.2789	  4.2789	     nan	     nan	  1.0000
  4.3514	  4.2789	     nan	     nan	  1.0000
  4.4240	  4.2789	     nan	     nan	  1.0000
  4.4965	  4.2789	     nan	     nan	  1.0000
  4.5690	  4.2789	     nan	     nan	  1.0000
  4.6415	  4.2789	     nan	     nan	  1.0000
